X,Y,fid,id,left,top,right,bottom,row_index,col_index,ELEV_1
195922.790326637,5037261.41821422,928,928,195672.790326637,5037511.41821422,196172.790326637,5037011.41821422,3,28,248.459991455078
195922.790326637,5036761.41821422,929,929,195672.790326637,5037011.41821422,196172.790326637,5036511.41821422,4,28,251.360000610352
195922.790326637,5036261.41821422,930,930,195672.790326637,5036511.41821422,196172.790326637,5036011.41821422,5,28,281.059997558594
195922.790326637,5035761.41821422,931,931,195672.790326637,5036011.41821422,196172.790326637,5035511.41821422,6,28,246.110000610352
195922.790326637,5035261.41821422,932,932,195672.790326637,5035511.41821422,196172.790326637,5035011.41821422,7,28,213.589996337891
195922.790326637,5034761.41821422,933,933,195672.790326637,5035011.41821422,196172.790326637,5034511.41821422,8,28,193.379989624023
195922.790326637,5034261.41821422,934,934,195672.790326637,5034511.41821422,196172.790326637,5034011.41821422,9,28,171.25
195922.790326637,5033761.41821422,935,935,195672.790326637,5034011.41821422,196172.790326637,5033511.41821422,10,28,198.619995117188
195922.790326637,5033261.41821422,936,936,195672.790326637,5033511.41821422,196172.790326637,5033011.41821422,11,28,239.839996337891
195922.790326637,5032761.41821422,937,937,195672.790326637,5033011.41821422,196172.790326637,5032511.41821422,12,28,253.689987182617
195922.790326637,5032261.41821422,938,938,195672.790326637,5032511.41821422,196172.790326637,5032011.41821422,13,28,222.349990844727
195922.790326637,5031761.41821422,939,939,195672.790326637,5032011.41821422,196172.790326637,5031511.41821422,14,28,206.509994506836
195922.790326637,5031261.41821422,940,940,195672.790326637,5031511.41821422,196172.790326637,5031011.41821422,15,28,181.089996337891
195922.790326637,5030761.41821422,941,941,195672.790326637,5031011.41821422,196172.790326637,5030511.41821422,16,28,146.059997558594
195922.790326637,5030261.41821422,942,942,195672.790326637,5030511.41821422,196172.790326637,5030011.41821422,17,28,148.550003051758
195922.790326637,5029761.41821422,943,943,195672.790326637,5030011.41821422,196172.790326637,5029511.41821422,18,28,172.559997558594
195922.790326637,5029261.41821422,944,944,195672.790326637,5029511.41821422,196172.790326637,5029011.41821422,19,28,168.220001220703
195922.790326637,5028761.41821422,945,945,195672.790326637,5029011.41821422,196172.790326637,5028511.41821422,20,28,209.019989013672
195922.790326637,5028261.41821422,946,946,195672.790326637,5028511.41821422,196172.790326637,5028011.41821422,21,28,235.220001220703
195922.790326637,5027761.41821422,947,947,195672.790326637,5028011.41821422,196172.790326637,5027511.41821422,22,28,247.289993286133
195922.790326637,5027261.41821422,948,948,195672.790326637,5027511.41821422,196172.790326637,5027011.41821422,23,28,249.849990844727
195922.790326637,5026761.41821422,949,949,195672.790326637,5027011.41821422,196172.790326637,5026511.41821422,24,28,261.850006103516
195922.790326637,5026261.41821422,950,950,195672.790326637,5026511.41821422,196172.790326637,5026011.41821422,25,28,285.169982910156
195922.790326637,5025761.41821422,951,951,195672.790326637,5026011.41821422,196172.790326637,5025511.41821422,26,28,280.059997558594
195922.790326637,5025261.41821422,952,952,195672.790326637,5025511.41821422,196172.790326637,5025011.41821422,27,28,264.759979248047
195922.790326637,5024761.41821422,953,953,195672.790326637,5025011.41821422,196172.790326637,5024511.41821422,28,28,274.139984130859
195922.790326637,5024261.41821422,954,954,195672.790326637,5024511.41821422,196172.790326637,5024011.41821422,29,28,273.329986572266
195922.790326637,5023761.41821422,955,955,195672.790326637,5024011.41821422,196172.790326637,5023511.41821422,30,28,244.399993896484
195922.790326637,5023261.41821422,956,956,195672.790326637,5023511.41821422,196172.790326637,5023011.41821422,31,28,222.06999206543
195922.790326637,5022761.41821422,957,957,195672.790326637,5023011.41821422,196172.790326637,5022511.41821422,32,28,200.940002441406
196422.790326637,5038761.41821422,958,958,196172.790326637,5039011.41821422,196672.790326637,5038511.41821422,0,29,229.789993286133
196422.790326637,5038261.41821422,959,959,196172.790326637,5038511.41821422,196672.790326637,5038011.41821422,1,29,275.22998046875
196422.790326637,5037761.41821422,960,960,196172.790326637,5038011.41821422,196672.790326637,5037511.41821422,2,29,275.989990234375
196422.790326637,5037261.41821422,961,961,196172.790326637,5037511.41821422,196672.790326637,5037011.41821422,3,29,299.009979248047
196422.790326637,5036761.41821422,962,962,196172.790326637,5037011.41821422,196672.790326637,5036511.41821422,4,29,250.019989013672
196422.790326637,5036261.41821422,963,963,196172.790326637,5036511.41821422,196672.790326637,5036011.41821422,5,29,222.129989624023
196422.790326637,5035761.41821422,964,964,196172.790326637,5036011.41821422,196672.790326637,5035511.41821422,6,29,211.139999389648
196422.790326637,5035261.41821422,965,965,196172.790326637,5035511.41821422,196672.790326637,5035011.41821422,7,29,214.259994506836
196422.790326637,5034761.41821422,966,966,196172.790326637,5035011.41821422,196672.790326637,5034511.41821422,8,29,198.15998840332
196422.790326637,5034261.41821422,967,967,196172.790326637,5034511.41821422,196672.790326637,5034011.41821422,9,29,163.039993286133
196422.790326637,5033761.41821422,968,968,196172.790326637,5034011.41821422,196672.790326637,5033511.41821422,10,29,161.519989013672
196422.790326637,5033261.41821422,969,969,196172.790326637,5033511.41821422,196672.790326637,5033011.41821422,11,29,218.459991455078
196422.790326637,5032761.41821422,970,970,196172.790326637,5033011.41821422,196672.790326637,5032511.41821422,12,29,246.439987182617
196422.790326637,5032261.41821422,971,971,196172.790326637,5032511.41821422,196672.790326637,5032011.41821422,13,29,246.099990844727
196422.790326637,5031761.41821422,972,972,196172.790326637,5032011.41821422,196672.790326637,5031511.41821422,14,29,235.279998779297
196422.790326637,5031261.41821422,973,973,196172.790326637,5031511.41821422,196672.790326637,5031011.41821422,15,29,200.90998840332
196422.790326637,5030761.41821422,974,974,196172.790326637,5031011.41821422,196672.790326637,5030511.41821422,16,29,172.759994506836
196422.790326637,5030261.41821422,975,975,196172.790326637,5030511.41821422,196672.790326637,5030011.41821422,17,29,150.619995117188
196422.790326637,5029761.41821422,976,976,196172.790326637,5030011.41821422,196672.790326637,5029511.41821422,18,29,140.229995727539
196422.790326637,5029261.41821422,977,977,196172.790326637,5029511.41821422,196672.790326637,5029011.41821422,19,29,147.979995727539
196422.790326637,5028761.41821422,978,978,196172.790326637,5029011.41821422,196672.790326637,5028511.41821422,20,29,148
196422.790326637,5028261.41821422,979,979,196172.790326637,5028511.41821422,196672.790326637,5028011.41821422,21,29,189.619995117188
196422.790326637,5027761.41821422,980,980,196172.790326637,5028011.41821422,196672.790326637,5027511.41821422,22,29,235.899993896484
196422.790326637,5027261.41821422,981,981,196172.790326637,5027511.41821422,196672.790326637,5027011.41821422,23,29,245.720001220703
196422.790326637,5026761.41821422,982,982,196172.790326637,5027011.41821422,196672.790326637,5026511.41821422,24,29,239.549987792969
196422.790326637,5026261.41821422,983,983,196172.790326637,5026511.41821422,196672.790326637,5026011.41821422,25,29,273.97998046875
196422.790326637,5025761.41821422,984,984,196172.790326637,5026011.41821422,196672.790326637,5025511.41821422,26,29,260.22998046875
196422.790326637,5025261.41821422,985,985,196172.790326637,5025511.41821422,196672.790326637,5025011.41821422,27,29,254.979995727539
196422.790326637,5024761.41821422,986,986,196172.790326637,5025011.41821422,196672.790326637,5024511.41821422,28,29,277.389984130859
196422.790326637,5024261.41821422,987,987,196172.790326637,5024511.41821422,196672.790326637,5024011.41821422,29,29,290.790008544922
196422.790326637,5023761.41821422,988,988,196172.790326637,5024011.41821422,196672.790326637,5023511.41821422,30,29,262.179992675781
196422.790326637,5023261.41821422,989,989,196172.790326637,5023511.41821422,196672.790326637,5023011.41821422,31,29,194.279998779297
196422.790326637,5022761.41821422,990,990,196172.790326637,5023011.41821422,196672.790326637,5022511.41821422,32,29,162.979995727539
196922.790326637,5038761.41821422,991,991,196672.790326637,5039011.41821422,197172.790326637,5038511.41821422,0,30,244.259994506836
196922.790326637,5038261.41821422,992,992,196672.790326637,5038511.41821422,197172.790326637,5038011.41821422,1,30,286.160003662109
196922.790326637,5037761.41821422,993,993,196672.790326637,5038011.41821422,197172.790326637,5037511.41821422,2,30,289.540008544922
196922.790326637,5037261.41821422,994,994,196672.790326637,5037511.41821422,197172.790326637,5037011.41821422,3,30,268.720001220703
196922.790326637,5036761.41821422,995,995,196672.790326637,5037011.41821422,197172.790326637,5036511.41821422,4,30,225.789993286133
196922.790326637,5036261.41821422,996,996,196672.790326637,5036511.41821422,197172.790326637,5036011.41821422,5,30,216.769989013672
196922.790326637,5035761.41821422,997,997,196672.790326637,5036011.41821422,197172.790326637,5035511.41821422,6,30,211.769989013672
196922.790326637,5035261.41821422,998,998,196672.790326637,5035511.41821422,197172.790326637,5035011.41821422,7,30,193.599990844727
196922.790326637,5034761.41821422,999,999,196672.790326637,5035011.41821422,197172.790326637,5034511.41821422,8,30,212.339996337891
196922.790326637,5034261.41821422,1000,1000,196672.790326637,5034511.41821422,197172.790326637,5034011.41821422,9,30,208.449996948242
196922.790326637,5033761.41821422,1001,1001,196672.790326637,5034011.41821422,197172.790326637,5033511.41821422,10,30,181.06999206543
196922.790326637,5033261.41821422,1002,1002,196672.790326637,5033511.41821422,197172.790326637,5033011.41821422,11,30,206.830001831055
196922.790326637,5032761.41821422,1003,1003,196672.790326637,5033011.41821422,197172.790326637,5032511.41821422,12,30,240.269989013672
196922.790326637,5032261.41821422,1004,1004,196672.790326637,5032511.41821422,197172.790326637,5032011.41821422,13,30,260.089996337891
196922.790326637,5031761.41821422,1005,1005,196672.790326637,5032011.41821422,197172.790326637,5031511.41821422,14,30,234.06999206543
196922.790326637,5031261.41821422,1006,1006,196672.790326637,5031511.41821422,197172.790326637,5031011.41821422,15,30,206.869995117188
196922.790326637,5030761.41821422,1007,1007,196672.790326637,5031011.41821422,197172.790326637,5030511.41821422,16,30,198.830001831055
196922.790326637,5030261.41821422,1008,1008,196672.790326637,5030511.41821422,197172.790326637,5030011.41821422,17,30,189.330001831055
196922.790326637,5029761.41821422,1009,1009,196672.790326637,5030011.41821422,197172.790326637,5029511.41821422,18,30,177.269989013672
196922.790326637,5029261.41821422,1010,1010,196672.790326637,5029511.41821422,197172.790326637,5029011.41821422,19,30,160.089996337891
196922.790326637,5028761.41821422,1011,1011,196672.790326637,5029011.41821422,197172.790326637,5028511.41821422,20,30,160.449996948242
196922.790326637,5028261.41821422,1012,1012,196672.790326637,5028511.41821422,197172.790326637,5028011.41821422,21,30,145.539993286133
196922.790326637,5027761.41821422,1013,1013,196672.790326637,5028011.41821422,197172.790326637,5027511.41821422,22,30,196.239990234375
196922.790326637,5027261.41821422,1014,1014,196672.790326637,5027511.41821422,197172.790326637,5027011.41821422,23,30,216.789993286133
196922.790326637,5026761.41821422,1015,1015,196672.790326637,5027011.41821422,197172.790326637,5026511.41821422,24,30,246.179992675781
196922.790326637,5026261.41821422,1016,1016,196672.790326637,5026511.41821422,197172.790326637,5026011.41821422,25,30,255.979995727539
196922.790326637,5025761.41821422,1017,1017,196672.790326637,5026011.41821422,197172.790326637,5025511.41821422,26,30,234.559997558594
196922.790326637,5025261.41821422,1018,1018,196672.790326637,5025511.41821422,197172.790326637,5025011.41821422,27,30,231.009994506836
196922.790326637,5024761.41821422,1019,1019,196672.790326637,5025011.41821422,197172.790326637,5024511.41821422,28,30,257.47998046875
196922.790326637,5024261.41821422,1020,1020,196672.790326637,5024511.41821422,197172.790326637,5024011.41821422,29,30,280.419982910156
196922.790326637,5023761.41821422,1021,1021,196672.790326637,5024011.41821422,197172.790326637,5023511.41821422,30,30,199.599990844727
196922.790326637,5023261.41821422,1022,1022,196672.790326637,5023511.41821422,197172.790326637,5023011.41821422,31,30,173.489990234375
196922.790326637,5022761.41821422,1023,1023,196672.790326637,5023011.41821422,197172.790326637,5022511.41821422,32,30,160.959991455078
197422.790326637,5038761.41821422,1024,1024,197172.790326637,5039011.41821422,197672.790326637,5038511.41821422,0,31,266.359985351562
197422.790326637,5038261.41821422,1025,1025,197172.790326637,5038511.41821422,197672.790326637,5038011.41821422,1,31,287.529998779297
197422.790326637,5037761.41821422,1026,1026,197172.790326637,5038011.41821422,197672.790326637,5037511.41821422,2,31,276.079986572266
197422.790326637,5037261.41821422,1027,1027,197172.790326637,5037511.41821422,197672.790326637,5037011.41821422,3,31,251.179992675781
197422.790326637,5036761.41821422,1028,1028,197172.790326637,5037011.41821422,197672.790326637,5036511.41821422,4,31,241.779998779297
197422.790326637,5036261.41821422,1029,1029,197172.790326637,5036511.41821422,197672.790326637,5036011.41821422,5,31,238.869995117188
197422.790326637,5035761.41821422,1030,1030,197172.790326637,5036011.41821422,197672.790326637,5035511.41821422,6,31,233.259994506836
197422.790326637,5035261.41821422,1031,1031,197172.790326637,5035511.41821422,197672.790326637,5035011.41821422,7,31,229.31999206543
197422.790326637,5034761.41821422,1032,1032,197172.790326637,5035011.41821422,197672.790326637,5034511.41821422,8,31,219.56999206543
